        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-04-20 13:05:08 ,        2400.0   ,           2062.7   ,               57.2   ,        63.5   ,                48   ,                  1574   ,                48   ,                  1575   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              124.6   ,                  67.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               47.0   ,                  7090   ,
2024-04-20 13:05:09 ,        2430.0   ,           2062.7   ,               56.8   ,        62.5   ,                48   ,                  1576   ,                48   ,                  1575   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              116.2   ,                  68.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               46.0   ,                  7089   ,
2024-04-20 13:05:10 ,        2535.0   ,           2062.7   ,               59.3   ,        68.1   ,                48   ,                  1576   ,                48   ,                  1577   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              115.3   ,                  67.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7087   ,
2024-04-20 13:05:11 ,        2640.0   ,           2062.7   ,               58.3   ,        65.5   ,                48   ,                  1575   ,                48   ,                  1577   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              124.0   ,                  76.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               47.0   ,                  7088   ,
2024-04-20 13:05:12 ,        2595.0   ,           2062.7   ,               58.1   ,        65.2   ,                48   ,                  1575   ,                48   ,                  1577   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              120.2   ,                  72.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7083   ,
2024-04-20 13:05:13 ,        2535.0   ,           2062.7   ,               58.2   ,        65.6   ,                48   ,                  1575   ,                48   ,                  1577   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              115.0   ,                  67.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               46.0   ,                  7084   ,
2024-04-20 13:05:14 ,        2520.0   ,           2062.7   ,               58.0   ,        65.0   ,                48   ,                  1575   ,                48   ,                  1577   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              112.8   ,                  65.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               48.0   ,                  7084   ,
2024-04-20 13:05:15 ,        2580.0   ,           2062.7   ,               60.4   ,        72.2   ,                48   ,                  1575   ,                48   ,                  1577   ,           5392   ,         99   ,                       97   ,                   0   ,                    0   ,              113.8   ,                  66.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7082   ,
2024-04-20 13:05:16 ,        2580.0   ,           2062.7   ,               60.2   ,        72.1   ,                48   ,                  1574   ,                48   ,                  1578   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              113.9   ,                  66.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7083   ,
2024-04-20 13:05:17 ,        2520.0   ,           2062.7   ,               57.2   ,        63.1   ,                48   ,                  1576   ,                48   ,                  1576   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              121.6   ,                  74.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               50.0   ,                  7083   ,
2024-04-20 13:05:18 ,        2520.0   ,           2062.7   ,               59.4   ,        69.8   ,                48   ,                  1577   ,                48   ,                  1576   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              111.6   ,                  64.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7083   ,
2024-04-20 13:05:19 ,        2520.0   ,           2062.7   ,               58.3   ,        66.1   ,                48   ,                  1578   ,                48   ,                  1577   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.3   ,                  62.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7081   ,
2024-04-20 13:05:20 ,        2475.0   ,           2062.7   ,               58.3   ,        66.1   ,                48   ,                  1579   ,                48   ,                  1578   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.1   ,                  61.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7082   ,
2024-04-20 13:05:21 ,        2445.0   ,           2062.7   ,               58.2   ,        65.8   ,                48   ,                  1577   ,                48   ,                  1577   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.4   ,                  62.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               48.0   ,                  7083   ,
2024-04-20 13:05:22 ,        2520.0   ,           2062.7   ,               60.5   ,        70.4   ,                48   ,                  1576   ,                48   ,                  1577   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.6   ,                  63.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               49.0   ,                  7083   ,
2024-04-20 13:05:23 ,        2520.0   ,           2062.7   ,               60.5   ,        70.1   ,                48   ,                  1576   ,                48   ,                  1578   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.4   ,                  60.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7083   ,
2024-04-20 13:05:24 ,        2520.0   ,           2062.7   ,               59.1   ,        68.1   ,                48   ,                  1577   ,                48   ,                  1579   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.4   ,                  59.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               47.0   ,                  7081   ,
2024-04-20 13:05:25 ,        2520.0   ,           2062.7   ,               57.4   ,        64.4   ,                48   ,                  1576   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              105.6   ,                  58.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7082   ,
2024-04-20 13:05:26 ,        2475.0   ,           2062.7   ,               59.8   ,        68.8   ,                48   ,                  1578   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.0   ,                  60.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               49.0   ,                  7083   ,
2024-04-20 13:05:27 ,        2475.0   ,           2062.7   ,               57.3   ,        63.4   ,                48   ,                  1579   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.8   ,                  67.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               48.0   ,                  7083   ,
2024-04-20 13:05:28 ,        2460.0   ,           2062.7   ,               56.9   ,        62.9   ,                48   ,                  1579   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.8   ,                  66.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               47.0   ,                  7080   ,
2024-04-20 13:05:29 ,        2490.0   ,           2062.7   ,               57.4   ,        64.1   ,                48   ,                  1579   ,                48   ,                  1580   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              115.8   ,                  68.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               50.0   ,                  7081   ,
2024-04-20 13:05:30 ,        2505.0   ,           2062.7   ,               57.6   ,        63.7   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              117.7   ,                  70.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7081   ,
2024-04-20 13:05:31 ,        2640.0   ,           2062.7   ,               58.3   ,        65.2   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              121.0   ,                  73.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7082   ,
2024-04-20 13:05:32 ,        2520.0   ,           2062.7   ,               57.7   ,        64.7   ,                48   ,                  1581   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              120.9   ,                  73.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9400   ,               48.0   ,                  7082   ,
2024-04-20 13:05:33 ,        2580.0   ,           2062.7   ,               58.4   ,        65.5   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              109.6   ,                  62.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               46.0   ,                  7080   ,
2024-04-20 13:05:34 ,        2565.0   ,           2062.7   ,               58.1   ,        65.2   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              106.6   ,                  59.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               47.0   ,                  7081   ,
2024-04-20 13:05:35 ,        2580.0   ,           2062.7   ,               58.2   ,        64.9   ,                48   ,                  1580   ,                48   ,                  1581   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.4   ,                  60.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7082   ,
2024-04-20 13:05:36 ,        2610.0   ,           2062.7   ,               58.6   ,        65.8   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              109.2   ,                  61.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7082   ,
2024-04-20 13:05:37 ,        2625.0   ,           2062.7   ,               58.9   ,        66.3   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              108.4   ,                  60.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               47.0   ,                  7079   ,
2024-04-20 13:05:38 ,        2580.0   ,           2062.7   ,               58.6   ,        66.1   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              106.4   ,                  58.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               46.0   ,                  7080   ,
2024-04-20 13:05:39 ,        2625.0   ,           2062.7   ,               58.4   ,        65.4   ,                48   ,                  1580   ,                48   ,                  1579   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              106.1   ,                  58.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               47.0   ,                  7081   ,
2024-04-20 13:05:40 ,        2520.0   ,           2062.7   ,               58.5   ,        66.1   ,                48   ,                  1580   ,                48   ,                  1579   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.6   ,                  61.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7082   ,
2024-04-20 13:05:41 ,        2415.0   ,           2062.7   ,               58.9   ,        67.3   ,                48   ,                  1582   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.5   ,                  66.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9400   ,               45.0   ,                  7080   ,
2024-04-20 13:05:42 ,        2460.0   ,           2062.7   ,               56.7   ,        62.5   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              114.8   ,                  67.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7080   ,
2024-04-20 13:05:43 ,        2565.0   ,           2062.7   ,               57.2   ,        63.3   ,                48   ,                  1580   ,                48   ,                  1579   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              118.6   ,                  71.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               49.0   ,                  7081   ,
2024-04-20 13:05:44 ,        2520.0   ,           2062.7   ,               57.5   ,        63.7   ,                48   ,                  1581   ,                48   ,                  1579   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              122.4   ,                  74.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7082   ,
2024-04-20 13:05:45 ,        2520.0   ,           2062.7   ,               57.7   ,        64.1   ,                48   ,                  1582   ,                48   ,                  1580   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              120.5   ,                  73.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               46.0   ,                  7081   ,
2024-04-20 13:05:46 ,        2580.0   ,           2062.7   ,               58.1   ,        64.9   ,                48   ,                  1581   ,                48   ,                  1581   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              115.6   ,                  68.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               50.0   ,                  7079   ,
2024-04-20 13:05:47 ,        2610.0   ,           2062.7   ,               58.2   ,        65.1   ,                48   ,                  1581   ,                48   ,                  1582   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              114.6   ,                  67.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7080   ,
2024-04-20 13:05:48 ,        2535.0   ,           2062.7   ,               57.9   ,        64.6   ,                48   ,                  1581   ,                48   ,                  1583   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.1   ,                  64.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               49.0   ,                  7080   ,
2024-04-20 13:05:49 ,        2490.0   ,           2062.7   ,               57.8   ,        64.6   ,                48   ,                  1583   ,                48   ,                  1582   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.4   ,                  66.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               47.0   ,                  7081   ,
2024-04-20 13:05:50 ,        2535.0   ,           2062.7   ,               58.2   ,        65.1   ,                48   ,                  1584   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.7   ,                  66.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               47.0   ,                  7079   ,
2024-04-20 13:05:51 ,        2520.0   ,           2062.7   ,               58.8   ,        65.9   ,                48   ,                  1582   ,                48   ,                  1581   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.5   ,                  67.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               49.0   ,                  7080   ,
2024-04-20 13:05:52 ,        2610.0   ,           2062.7   ,               58.5   ,        65.7   ,                48   ,                  1580   ,                48   ,                  1580   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.7   ,                  64.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7080   ,
2024-04-20 13:05:53 ,        2580.0   ,           2062.7   ,               58.6   ,        65.9   ,                48   ,                  1580   ,                48   ,                  1581   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.5   ,                  61.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               48.0   ,                  7080   ,
2024-04-20 13:05:54 ,        2475.0   ,           2062.7   ,               58.1   ,        64.9   ,                48   ,                  1583   ,                48   ,                  1582   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.7   ,                  60.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               50.0   ,                  7081   ,
2024-04-20 13:05:55 ,        2520.0   ,           2062.7   ,               58.4   ,        66.4   ,                48   ,                  1583   ,                48   ,                  1583   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              106.2   ,                  58.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               47.0   ,                  7080   ,
2024-04-20 13:05:56 ,        2580.0   ,           2062.7   ,               58.5   ,        66.0   ,                48   ,                  1582   ,                48   ,                  1581   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.7   ,                  62.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7079   ,
2024-04-20 13:05:57 ,        2520.0   ,           2062.7   ,               60.5   ,        71.4   ,                48   ,                  1582   ,                48   ,                  1582   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.9   ,                  66.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               48.0   ,                  7079   ,
2024-04-20 13:05:58 ,        2460.0   ,           2062.7   ,               57.1   ,        62.8   ,                48   ,                  1582   ,                48   ,                  1583   ,           5392   ,        100   ,                      100   ,                   0   ,                    0   ,              115.3   ,                  67.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               49.0   ,                  7084   ,
2024-04-20 13:05:59 ,        2475.0   ,           2062.7   ,               58.2   ,        65.6   ,                48   ,                  1582   ,                48   ,                  1583   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              105.5   ,                  58.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               48.0   ,                  7082   ,
2024-04-20 13:06:00 ,        2475.0   ,           2062.7   ,               57.1   ,        62.9   ,                48   ,                  1583   ,                48   ,                  1585   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              113.9   ,                  66.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               48.0   ,                  7083   ,
2024-04-20 13:06:01 ,        2490.0   ,           2062.7   ,               57.6   ,        63.8   ,                48   ,                  1585   ,                48   ,                  1584   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              115.9   ,                  68.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               48.0   ,                  7083   ,
2024-04-20 13:06:02 ,        2550.0   ,           2062.7   ,               58.9   ,        66.8   ,                48   ,                  1585   ,                48   ,                  1584   ,           5392   ,         99   ,                       97   ,                   0   ,                    0   ,              113.0   ,                  65.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7083   ,
2024-04-20 13:06:03 ,        2535.0   ,           2062.7   ,               58.0   ,        64.8   ,                48   ,                  1585   ,                48   ,                  1584   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              112.2   ,                  64.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7081   ,
2024-04-20 13:06:04 ,        2505.0   ,           2062.7   ,               57.4   ,        63.7   ,                48   ,                  1584   ,                48   ,                  1584   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.1   ,                  62.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7082   ,
2024-04-20 13:06:05 ,        2610.0   ,           2062.7   ,               59.0   ,        66.5   ,                48   ,                  1583   ,                48   ,                  1583   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              108.5   ,                  61.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7081   ,
2024-04-20 13:06:06 ,        2595.0   ,           2062.7   ,               58.4   ,        65.6   ,                48   ,                  1584   ,                48   ,                  1585   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.4   ,                  61.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               46.0   ,                  7083   ,
2024-04-20 13:06:07 ,        2610.0   ,           2062.7   ,               58.2   ,        65.3   ,                48   ,                  1584   ,                48   ,                  1586   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              106.1   ,                  58.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               51.0   ,                  7081   ,
2024-04-20 13:06:08 ,        2595.0   ,           2062.7   ,               58.3   ,        65.3   ,                48   ,                  1585   ,                48   ,                  1584   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.0   ,                  60.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               47.0   ,                  7082   ,
2024-04-20 13:06:09 ,        2580.0   ,           2062.7   ,               58.2   ,        65.1   ,                48   ,                  1584   ,                48   ,                  1585   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.8   ,                  61.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               48.0   ,                  7081   ,
2024-04-20 13:06:10 ,        2520.0   ,           2062.7   ,               58.4   ,        66.0   ,                48   ,                  1584   ,                48   ,                  1584   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              115.1   ,                  67.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               49.0   ,                  7081   ,
2024-04-20 13:06:11 ,        2490.0   ,           2062.7   ,               60.2   ,        69.9   ,                48   ,                  1584   ,                48   ,                  1585   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.6   ,                  66.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               47.0   ,                  7079   ,
2024-04-20 13:06:12 ,        2475.0   ,           2062.7   ,               60.0   ,        69.7   ,                48   ,                  1584   ,                48   ,                  1586   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              116.0   ,                  68.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               49.0   ,                  7080   ,
2024-04-20 13:06:13 ,        2475.0   ,           2062.7   ,               58.5   ,        66.4   ,                48   ,                  1586   ,                48   ,                  1585   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              122.9   ,                  75.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7080   ,
2024-04-20 13:06:14 ,        2505.0   ,           2062.7   ,               59.1   ,        67.6   ,                48   ,                  1585   ,                48   ,                  1584   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              122.5   ,                  75.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7079   ,
2024-04-20 13:06:15 ,        2550.0   ,           2062.7   ,               57.4   ,        63.5   ,                48   ,                  1584   ,                48   ,                  1585   ,           5392   ,         99   ,                       97   ,                   0   ,                    0   ,              113.1   ,                  65.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7078   ,
2024-04-20 13:06:16 ,        2520.0   ,           2062.7   ,               57.2   ,        63.4   ,                48   ,                  1586   ,                48   ,                  1586   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              110.1   ,                  62.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               45.0   ,                  7080   ,
2024-04-20 13:06:17 ,        2460.0   ,           2062.7   ,               57.3   ,        63.6   ,                48   ,                  1587   ,                48   ,                  1587   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.0   ,                  62.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               47.0   ,                  7078   ,
2024-04-20 13:06:18 ,        2565.0   ,           2062.7   ,               58.1   ,        64.8   ,                48   ,                  1586   ,                48   ,                  1587   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.5   ,                  62.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7079   ,
2024-04-20 13:06:19 ,        2535.0   ,           2062.7   ,               57.8   ,        64.5   ,                48   ,                  1587   ,                48   ,                  1585   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.4   ,                  62.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               47.0   ,                  7077   ,
2024-04-20 13:06:20 ,        2595.0   ,           2062.7   ,               58.3   ,        65.3   ,                48   ,                  1586   ,                48   ,                  1586   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.5   ,                  62.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               48.0   ,                  7080   ,
2024-04-20 13:06:21 ,        2460.0   ,           2062.7   ,               57.6   ,        64.3   ,                48   ,                  1585   ,                48   ,                  1586   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              105.8   ,                  58.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               48.0   ,                  7079   ,
2024-04-20 13:06:22 ,        2445.0   ,           2062.7   ,               57.7   ,        64.7   ,                48   ,                  1587   ,                48   ,                  1585   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.6   ,                  60.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9250   ,               48.0   ,                  7079   ,
2024-04-20 13:06:23 ,        2460.0   ,           2062.7   ,               58.2   ,        65.4   ,                48   ,                  1588   ,                48   ,                  1586   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.3   ,                  65.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               50.0   ,                  7076   ,
2024-04-20 13:06:24 ,        2445.0   ,           2062.7   ,               57.7   ,        64.4   ,                48   ,                  1588   ,                48   ,                  1587   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.8   ,                  66.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               47.0   ,                  7074   ,
2024-04-20 13:06:25 ,        2505.0   ,           2062.7   ,               58.7   ,        66.5   ,                48   ,                  1586   ,                48   ,                  1586   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              114.3   ,                  66.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               50.0   ,                  7075   ,
2024-04-20 13:06:26 ,        2520.0   ,           2062.7   ,               57.6   ,        63.7   ,                48   ,                  1589   ,                48   ,                  1586   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              117.0   ,                  69.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               50.0   ,                  7075   ,
2024-04-20 13:06:27 ,        2505.0   ,           2062.7   ,               58.1   ,        64.9   ,                48   ,                  1586   ,                48   ,                  1586   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              106.6   ,                  59.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               49.0   ,                  7075   ,
2024-04-20 13:06:28 ,        2520.0   ,           2062.7   ,               59.7   ,        70.7   ,                48   ,                  1587   ,                48   ,                  1586   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              116.0   ,                  68.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               46.0   ,                  7074   ,
2024-04-20 13:06:29 ,        2520.0   ,           2062.7   ,               60.7   ,        70.8   ,                48   ,                  1588   ,                48   ,                  1587   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              114.8   ,                  67.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               47.0   ,                  7075   ,
2024-04-20 13:06:30 ,        2520.0   ,           2062.7   ,               57.0   ,        63.1   ,                48   ,                  1586   ,                48   ,                  1587   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              110.3   ,                  62.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7075   ,
